Datetime,Text
2016-04-01 13:23:39-04:00,"thought it would slow way down today, but model 3 order count is now at 198k. recommend ordering soon, as the wait time is growing rapidly."
2016-04-01 14:38:13-04:00,"@alyssa_milano hi alyssa, thanks for placing your faith in tesla. i hope you have a great experience with the car."
2016-04-02 15:19:36-04:00,@34thrain maybe 1/4 to 1/2 of what happened. no one at tesla thought it would be this high before part 2 of the unveil.
2016-04-02 16:06:46-04:00,@model3owners they will. we spent a lot of time on those.
2016-04-02 16:07:43-04:00,"@grebakshay we are working on an exact date, but tesla will be in india before 3 production starts."
2016-04-03 02:20:38-04:00,model 3 design sketches {url}
2016-04-03 14:28:48-04:00,276k model 3 orders by end of sat
2016-04-03 15:44:35-04:00,"a model 3 order gives you priority in your geography, so, even tho total count is high, ordering early will make a big difference locally."
2016-04-03 15:45:39-04:00,@bvalvsracing it will make sense after part 2 of the model 3 unveil
2016-04-03 17:42:49-04:00,@alandbru @teslamotors should be addressed this year
2016-04-03 17:47:04-04:00,@zooropa88 @teslamotors superchargers and service centers will cover all of italy later this year
2016-04-03 17:52:46-04:00,"model 3 will be rwd, with dual motor awd optional. even rwd will have great traction on ice due to fast torque response of tesla drivetrain."
2016-04-03 20:06:19-04:00,@lordsshrivas coming soon for all tesla cars. just an ota software update.
2016-04-03 20:37:48-04:00,@qa2198 @teslamotors yes
2016-04-05 18:57:22-04:00,"model x review
{url}"
2016-04-05 19:04:16-04:00,most telling is that the spacex propulsion cto switched from driving a porsche 911 turbo s to a model x
2016-04-07 22:59:32-04:00,solarcity panels produce enough zero carbon energy to charge entire tesla fleet {url}
2016-04-08 20:35:20-04:00,"just wanted to write a note of appreciation for all those who have supported tesla, spacex &amp; solarcity over the years. thank you."
2016-04-09 22:01:09-04:00,"@thelonelyisland well, i thought tli might be upset about using their material without permission. apparently not :)"
2016-04-20 16:54:15-04:00,"looks like model x resale value is holding up well :)
{url}"
2016-04-20 17:01:40-04:00,@scottmcnealy that article was incredibly misleading and you should know it. wager right now that sun has received far more than tesla?
2016-04-29 15:13:25-04:00,@erothenberg simple answer is that there just aren't many used teslas available. demand &gt;&gt; supply.
2016-04-29 21:13:29-04:00,@mini_elon yes
2016-04-30 19:52:55-04:00,@elonmusk max performance numbers are for expendable launches. subtract 30% to 40% for reusable booster payload.
2016-05-05 16:56:46-04:00,"tesla is increasing the production ramp as fast as possible, but i'd recommend ordering a model 3 soon if you want 2018 delivery"
2016-05-06 05:20:07-04:00,@hansmikael @teslamotors thank goodness all are ok
2016-05-09 21:48:01-04:00,@vicentes @teslamotors @tim_stevens @cnet coming soon
2016-05-12 17:08:13-04:00,@clubteslaes @teslamotors tambiã©n te amo
2016-05-14 17:24:21-04:00,excited to announce tesla's entry into automotive racing! {url}
2016-05-17 15:37:50-04:00,"@drkevinleung @tesla_canada totally agree. am told this will be fixed by thurs, maybe fri."
2016-05-18 14:51:56-04:00,merc news story about tesla using $5/hr labor seems to be missing a digit. tesla actually paid $55/hr. {url}
2016-05-18 15:00:02-04:00,"@jlgolson yes, but it is false of merc news to say that tesla took advantage of low cost labor. we paid $55/hr. that is unequivocal."
2016-05-18 15:30:33-04:00,"@jlgolson per the letter, tesla paid $55/hr for *additional* services, so no."
2016-05-25 10:38:57-04:00,"really fun model x review by @motortrend. best part is x racing while towing a fuel sports car
{url}"
2016-06-01 00:14:59-04:00,good summary of tesla annual meeting by @katiefehren {url}
2016-06-04 16:01:22-04:00,good article from @themotleyfool explaining how little incentives have actually contributed to tesla funding {url}
2016-06-07 23:24:00-04:00,would like to clarify that tesla is working exclusively with panasonic for model 3 cells. news articles claiming otherwise are incorrect.
2016-06-10 13:04:28-04:00,nice comment about the model s by cvk on @topgear_bbca {url}
2016-06-10 19:23:14-04:00,nhtsa confirmed today that they found no safety concern with the model s suspension and have no further need for data from us on this matter
2016-06-19 11:18:10-04:00,"tesla owner drives through a flooded tunnel &amp; out the other side 
{url}"
2016-06-19 11:25:26-04:00,"we *def* don't recommended this, but model s floats well enough to turn it into a boat for short periods of time. thrust via wheel rotation."
2016-06-29 08:49:28-04:00,thoughtful analysis of the tesla/solarcity merger by @tsrandall {url}
2016-07-05 11:26:41-04:00,"@alansmurray yes, it was material to you -- bs article increased your advertising revenue. just wasn't material to tsla, as shown by market."
2016-07-06 19:10:41-04:00,tesla response to the misleading fortune articles about autopilot {url}
2016-07-06 19:36:06-04:00,"@jacobrossi all publicly known tesla product developments are called out, incl vehicles and batteries. would be odd *not* to include."
2016-07-06 19:39:42-04:00,"@disinformatico @eddy_jahn tesla tesla autopilot is named after aircraft autopilot, as it is always expected that a pilot must stay alert."
2016-07-08 16:39:47-04:00,"model s had the lowest probability of injury of any car ever tested by nhtsa, which is why ... {url}"
2016-07-10 12:49:35-04:00,"working on top secret tesla masterplan, part 2. hoping to publish later this week."
2016-07-10 12:53:56-04:00,today is nikola tesla's birthday. i hope he likes what we've done in his name.
2016-07-10 13:20:43-04:00,"misunderstanding of what ""beta"" means to tesla for autopilot: any system w less than 1b miles of real world driving 
{url}"
2016-07-10 13:51:47-04:00,"@fantaaiex it is extensively tested in the lab and in the tesla test fleet. however, there is no substitute for real world experience."
2016-07-10 15:09:44-04:00,kinda. creating a seamlessly integrated tesla battery &amp; solar power product that looks beautiful is the reason {url}
2016-07-11 21:47:27-04:00,"tesla finishes last in being salesy! good. also, i can't believe there is a real pied piper.
{url}"
2016-07-14 22:59:06-04:00,"working on using existing tesla radar by itself (decoupled from camera) w temporal smoothing to create a coarse point cloud, like lidar"
2016-07-17 16:17:28-04:00,"btw, want to thank both bosch and mobileye for their help and support in making autopilot better. please direct all criticism at tesla."
2016-07-17 16:20:00-04:00,have to focus on tonight's @spacex launch. will post tesla (master) product plan afterwards.
2016-07-17 17:16:33-04:00,great rebuttal by a tesla owner to those calling for autopilot to be disabled. was written with zero input from us. {url}
2016-07-17 18:13:06-04:00,"tesla customers are v smart &amp; don't want media speaking on their behalf abt autopilot. recent poll: 0.0% want it disabled -- not 0.1%, 0.0%."
2016-07-17 22:01:35-04:00,"@bilalnaseer thanks. exactly. some in the press think they're so much smarter than tesla owners that ""they know better"". makes no sense."
2016-07-19 12:28:06-04:00,"will be working at tesla on autopilot &amp; model 3 today, then aiming to pull an all-nighter and complete the master product plan"
2016-07-20 15:07:36-04:00,post should go live on tesla website around 5pm
2016-07-20 16:20:36-04:00,@elonmusk now 2pac
2016-07-20 20:57:51-04:00,"tesla master plan, part deux
{url}"
2016-07-21 00:58:40-04:00,"@danahull jerome is driving tesla semi &amp; doing a great job with his team. at daimler, he led their most successful semi truck program ever."
2016-07-29 18:26:21-04:00,some good guessing by @jalopnik. the tesla minibus will be built on a model x chassis. people density potential is surprisingly high.
2016-07-30 11:40:05-04:00,@sethpascale @teslamotors glad people had a great time!
2016-07-30 12:28:05-04:00,@dmc_ryan @voguemaster @jalopnik i think we should be inconsistent in our naming conventions after model y
2016-07-31 13:05:17-04:00,@roadandtrack @teslamotors model y (compact suv) off model 3 chassis. tesla bus/minibus/spacebus off model x.
2016-08-22 09:01:45-04:00,"owner account of a model x severely  impacted by a yukon
{url}"
2016-08-23 11:23:03-04:00,tesla product announcement at noon california time today
2016-08-31 11:25:12-04:00,writing post now with details. will publish on tesla website later today.
2016-09-13 18:14:09-04:00,"comprehensive study by autolist shows that a tesla retains its value far better than gasoline sedans
{url}"
2016-09-13 18:18:30-04:00,"tesla model s loses 28% after 50k miles, a mercedes s-class will lose 38%, a bmw 7-series will lose 40%, and an audi a8 will lose 41%."
2016-09-16 03:05:40-04:00,tesla p100d put to the test by drag times {url}
2016-09-21 10:32:02-04:00,tesla keeps temp below 40c/105f by automatically venting cabin &amp; turning on ac when needed. can do this for up to a year on a full charge.
2016-09-21 11:58:19-04:00,"@notch also, the tesla is poison free!"
2016-09-21 21:57:08-04:00,"tesla is sometimes criticized for government support, but all us car companies (plus some non) got loans and only tesla has paid its back {url}"
2016-09-22 12:31:43-04:00,"@ccyuan2013 @teslamotors @tsrandall yes. also, only worked if you logged on to a malicious hotspot &amp; used browser. no customers were hacked."
2016-09-22 13:04:33-04:00,aiming for oct 28 unveil in sf bay area of new tesla/solarcity solar roof with integrated powerwall 2.0 battery and tesla charger.
2016-09-23 19:25:16-04:00,good forbes article on tesla/solarcity merger {url}
2016-09-28 15:04:50-04:00,@gooddaym something messed up here. tesla policy is equal pricing for all. no discounts ever unless a car is a floor model or was damaged.
2016-10-07 16:15:33-04:00,cumulative tesla autopilot miles now at 222 million
2016-10-09 11:21:37-04:00,"tesla product unveiling on the 17th (unexpected by most), followed by tesla/solarcity on the 28th"
2016-10-09 11:25:12-04:00,would also like to correct expectations that tesla/solarcity will need to raise equity or corp debt in q4. won't be necessary for either.
2016-10-10 10:23:43-04:00,"real fraud going on is denial of climate science. as for ""subsidies"", tesla gets pennies on dollar vs coal. how about we both go to zero?"
2016-10-16 18:00:41-04:00,@markpinc @teslamotors thanks!
2016-10-16 19:27:04-04:00,moving the tesla announcement to wednesday. needs a few more days of refinement.
2016-10-19 13:29:48-04:00,tesla announcement goes live at 5pm california time. 30 minutes of media q&amp;a to follow.
2016-10-19 15:24:09-04:00,@elonmusk this is also what i was alluding to by model 3 part 2
2016-10-20 00:08:31-04:00,tesla expects to demonstrate self-driven cross-country trip next year {url} via @wsj
2016-10-20 03:24:11-04:00,@elonmusk still working on the video. fully autonomous drive demo only completed several hours ago.
2016-10-20 04:23:18-04:00,"tesla drives itself (no human input at all) thru urban streets to highway to streets, then finds a parking spot {url}"
2016-10-20 04:27:05-04:00,"@teslamotors 8 cameras, 12 ultrasonars and radar all flush mounted and body color. beauty remains."
2016-10-28 23:56:06-04:00,"should mention that the tesla solar roof is robust against any weather, incl heavy hail. also, higher insulating value than a standard roof."
2016-11-04 10:35:19-04:00,"institutional shareholder services, world's top independent evaluator, recommends in favor of tesla-solarcity merger {url}"
