Tweet_Tidspunkt;Forventet_Avkastning;Faktisk_Avkastning;Unormal_Avkastning;Total_Unormal_Avkastning;Lopenummer;Text;Rank
2018-04-17 13:17:00 UTC;-0,000195237;0,000765838;0,000961076;-0,000336942;2;driving a model 3 and playing {url};0
2018-05-11 13:52:00 UTC;0,000115841;0,000328924;0,000213084;-0,000581676;2;@existentialcoms our giant auto co competitors have much greater access to incentives than tesla, which means tesla has prospered in spite of govt subsidies, not because of them. tesla mkt cap has *risen* over time as ev incentives declined. how strange âÄ_;0
2018-05-22 09:48:00 UTC;-0,000372789;-0,00070298;-0,000330191;0,0078197;2;@dmc_ryan @loganthefirst thanks again, have conveyed your words to the tesla team, who have been working crazy hard. really energizing!;0
2018-05-22 12:07:00 UTC;-5,45396E-05;-0,000475627;-0,000421087;-0,002706017;2;"weâÄôre going to include some fun games as hidden easter eggs in tesla s, x &amp; 3. what do you think would be most fun in a car using the center touch screen?";0
2018-05-22 12:37:00 UTC;0,00014501;0,000164181;1,91711E-05;0,001885211;2;"@speea @alterviggo @juliacarriew in theory true, but not how uaw behaved. they drove gm &amp; chrysler to bankruptcy &amp; lost 200,000+ jobs for people they were supposed to protect, incl abandoning nummi plant workers.tesla took over &amp; now it has 10k+ jobs.uaw destroyed once great us auto industry &amp; everyone knows it.";0
2018-05-23 12:59:00 UTC;-3,37554E-05;-0,000578108;-0,000544353;-0,001724018;2;"problem is journos are under constant pressure to get max clicks &amp; earn advertising dollars or get fired. tricky situation, as tesla doesnâÄôt advertise, but fossil fuel companies &amp; gas/diesel car companies are among worldâÄôs biggest advertisers.";0
2018-05-23 13:23:00 UTC;-0,000199158;0,000108317;0,000307476;0,002933754;2;@sophiewarnes we donâÄôt. the media is reporting someone else saying that tesla advertised. it is untrue.;0
2018-05-23 13:55:00 UTC;0,000727932;0,000468035;-0,000259897;-0,000404194;2;"@scottwww @jessicahuseman it is strange that big auto companies literally have thousands more factory injuries than tesla &amp; millions more auto deaths, but somehow get less coverage. we are not perfect, but weâÄôre doing our best to make clean energy real &amp; be a good company.";0
2018-05-25 13:35:00 UTC;0,000446655;0,000274448;-0,000172206;-0,003821151;2;"@chick_in_kiev @evepeyser @broderick pravda was incorporated a year ago. also, tesla factory safety has improved every year &amp; is now better than industry avg. misleading articles refer to tesla being worse than avg in 2015 when we were just figuring things out.";0
2018-05-30 10:58:00 UTC;0,00059055;0,001242606;0,000652056;-0,00158719;2;all items below will go to all model 3s within next few months with v8.2 software. to report a bug or ask for a feature, press voice button, say âÄúbug reportâÄù followed by issue description. {url};0
2018-05-31 13:29:00 UTC;0,000484971;0,000998959;0,000513988;-0,004413785;2;best analysis of model 3 to date (german) {url};0
2018-06-08 11:24:00 UTC;-0,000142227;0,00015062;0,000292848;0,001022057;2;@dmc_ryan talked with tesla team. looks like we can do the aluminum model 3 pedal covers (slightly different from s). turning on production for model 3 performance version.;0
2018-06-08 11:29:00 UTC;-0,000110651;0,000729747;0,000840397;0,00229762;2;"@teslaology @dmc_ryan @tesla weâÄôre building out tesla body repair in all major metro areas to ensure super fast &amp; excellent outcome";0
2018-06-13 12:38:00 UTC;0,000627734;0,001598365;0,000970631;-0,007094342;2;"@korihale @tesla @culturebanx @forbes we use less than 3% cobalt in our batteries &amp; will use none in next gen";0
2018-06-15 10:37:00 UTC;0,000188203;0,000451077;0,000262874;-0,001268305;2;"@fredericlambert already sold &gt;$100m tsla for charity. will do about that every few years. major disbursements in about 20 years when tesla is steady state.";0
2018-06-20 11:12:00 UTC;-0,000141326;7,17386E-05;0,000213065;0,002749601;2;@cfarivar there is more, but the actions of a few bad apples will not stop tesla from reaching its goals. with 40,000 people, the worst 1 in 1000 will have issues. thatâÄôs still ~40 people.;0
2018-06-26 11:44:00 UTC;0,000225213;-0,000419055;-0,000644269;-0,001512282;2;@justwidle2 @tesla donâÄôt buy our car if thatâÄôs a problem. people should be free to live their lives where their heart takes them âù_ï¸è_ü§¡_üíõ_üíö_üíô_üíú_üñ__üíñ_üåà;0
2018-06-26 11:57:00 UTC;-0,00035674;0,000120468;0,000477208;0,003504917;2;"@ev20018 @justwidle2 @tesla âÄúvirtue signalingâÄù is super annoying &amp; there are lots of phoneys who are actually huge jerks, but jump on every social cause du jour. but iâÄôm really proud of the fact that # of changes tesla had to make to achieve 100/100 (before even knowing about the lgbtq index) was zero.";0
2018-07-05 11:26:00 UTC;-0,001013367;-0,000585366;0,000428001;0,010406343;2;@stetopinini @s_padival @lopezlinette indeed, very simple question. to be specific: @lopezlinette, did you compensate or promise to compensate martin tripp for inside information about tesla? did he, under that inducement, provide you with exaggerated negative info, which you printed, but turned out to be untrue?;0
2018-07-05 12:13:00 UTC;-0,00037495;-0,000160832;0,000214118;0,004196921;2;@scottwww @stetopinini @s_padival @lopezlinette .@lopezlinette you stated publicly that you âÄúsee eye to eyeâÄù with chanos, the most prominent short-seller of tesla. have you ever provided him with material non-public information about tesla?;0
2018-07-05 12:42:00 UTC;-0,000819679;-0,000356022;0,000463657;0,005559592;2;@vincent13031925 @teslabull @scottwww @stetopinini @s_padival @lopezlinette so @lopezlinette publicly stated she stans for chanos, teslaâÄôs most prominent short-seller. in her words, he is âÄúone of the greatest.âÄù her articles print chanosâÄôs view verbatim. this is not journalism.;0
2018-07-05 13:22:00 UTC;-0,000376821;3,43221E-05;0,000411143;0,003929894;2;@tombrechet @vassilyk @flatjannrickles @vincent13031925 @teslabull @scottwww @stetopinini @s_padival @lopezlinette @tesla sounds fishy. how did that go down?;0
2018-07-10 11:24:00 UTC;-0,000114531;0,000280151;0,000394682;0,002733924;2;@dmc_ryan should be very soon. weâÄôve already made around 100 model 3 performance cars for test drives in stores.;0
2018-07-23 12:24:00 UTC;-9,50315E-05;0,000345454;0,000440485;0,004430654;2;@willfealey @tesla @teslaownersuk wow, thatâÄôs really awesome. thank you! âô¥ï¸è@teslaownersuk;0
2018-07-31 12:36:00 UTC;0,000375701;-1,00972E-05;-0,000385798;-0,005754096;2;"@andredalmeida yeah, model 3 is designed to fit 6âÄô4âÄù  adults comfortably in both front &amp; rear seats at same time";0
2018-07-31 12:39:00 UTC;-0,000396005;-0,000475035;-7,90307E-05;0,003465108;2;@ilehonardo canâÄôt wait to bring tesla to brazil. one of my favorite countries!;0
2018-08-01 12:40:00 UTC;-0,000796494;-0,001154807;-0,000358314;0,005753551;2;some of best classic @atari games coming as easter eggs in tesla v9.0 release in about 4 weeks. thanks @atari!;0
2018-09-19 11:19:00 UTC;0,00024369;-0,000372581;-0,000616271;-0,005472628;2;@megangale @tesla youâÄôre most welcome! sorry for the delay.;0
2018-09-20 11:26:00 UTC;-0,000314084;-0,000772039;-0,000457955;0,001595228;2;.@nhtsagov will post final safety probability stats soon. model 3 has a shot at being safest car ever tested.;0
2018-09-20 11:34:00 UTC;-0,000203529;7,07714E-05;0,0002743;0,002050466;2;@martenbenjamin @nhtsagov @tesla exactly, all 5 star are *not* the same, as the videos show. âÄú5 starâÄù just means a car met a certain threshold, but injury probability stats (real numbers) tell you by how much.;0
2018-09-26 11:44:00 UTC;4,47592E-05;0,000203398;0,000158639;0,001870723;2;@ctbarker32 @bdl3j @tesla youâÄôre welcome. sorry for the delay!;0
2018-09-26 12:25:00 UTC;0,000400672;6,23482E-05;-0,000338324;-0,00397311;2;@scottwww @tesla pace of innovation is all that matters in the long run;0
2018-10-08 09:42:00 UTC;-0,000976622;-0,001136855;-0,000160233;0,016838192;2;the physics of how tesla achieved best safety of any cars ever tested. note, when vehicle weight is taken into account, order is more like x,s, then 3, but they are all very close.;0
2018-10-09 11:40:00 UTC;0,000192699;0,000541541;0,000348842;-0,003659327;2;@fredericlambert no such thing as a âÄúfull refreshâÄù at tesla or even a model year. our cars are partially upgraded every month as soon as a new subsystem is ready for production. there is no cadence.;0
2018-10-15 13:27:00 UTC;0,000529953;-0,000269799;-0,000799752;-0,008394321;2;"model 3 motor &amp; gearbox still in good condition after driving 1m miles. designed for ultra high endurance.";0
2018-10-17 11:51:00 UTC;-0,000149286;0,000558276;0,000707561;0,001900298;2;"@ajmarquez true, but this will improve dramatically over next several months &amp; all tesla cars ever produced (except early roadsters) will get improvements for free. continuous, free over-the-air software updates is a big part of why a tesla retains so much value over time.";0
2018-10-22 12:15:00 UTC;-0,000405969;-0,00096971;-0,000563741;0,001595933;2;@mayemusk @cleantechnica @nytimes @tesla @businessinsider @business @thestreet @cnbc @forbes interesting;0
2018-10-23 12:28:00 UTC;0,000356974;0,000855605;0,000498631;-0,006834304;2;"to simplify production, many tesla model s &amp; x interior configs, will no longer be available after nov 1. order now to be sure of the one you want.";0
2018-10-23 13:10:00 UTC;-0,000249012;-0,000618152;-0,00036914;0,005129942;2;get this question a lot, so need to clarify that thereâÄôs no such thing as a tesla âÄúrefreshâÄù. other car companies do this every ~3 years, but tesla constantly upgrades vehicle hardware every week.;0
2018-10-25 10:43:00 UTC;-0,000547592;-3,42405E-05;0,000513351;0,009432765;2;"@cleantechnica model 3 was top-selling car in us by revenue despite no advertising, no paid endorsements &amp; no discounts. competitors spent billions on marketing. model 3 was product alone.";0
2018-10-26 13:11:00 UTC;0,000684852;0,001113002;0,00042815;-0,007310995;2;@bosterogriego @tesla @mayemusk @wsj good question;0
2018-10-26 13:50:00 UTC;0,001686208;0,002598329;0,00091212;-0,016936034;2;@scr00chy @mcjamez @tesla hey thatâÄôs my halloween costume!;0
2018-10-31 12:38:00 UTC;-0,001035639;-0,000901015;0,000134624;0,010937461;2;@rarelyserious @tesla cool haha;0
2018-10-31 12:47:00 UTC;0,000502969;0,000305925;-0,000197044;-0,002283618;2;"@rarelyserious @tesla for those unfamiliar, this uses tesla autopark/summon. slightly smarter version hopefully ready soon. by next year, a tesla should be able to drive around a parking lot, find an empty spot, read signs to confirm itâÄôs valid &amp; park.";0
2018-11-01 14:35:00 UTC;-0,000665938;-0,001156193;-0,000490255;0,007565533;2;"@insideevs @tesla #âÄôs r wrong, but _üê» in _ü§  tesla makes _üöòs 4 overseas &amp; east coast in 1st half of quarter";0
2018-11-02 14:43:00 UTC;-0,000245367;-3,02816E-05;0,000215085;0,000710176;2;@teslarati amazing results by @panasonic at tesla gigafactory nevada! very much appreciate extreme hard work it took to achieve this result. together with pana japan cell plants, tesla/pana partnership is producing ~60% of global ev battery output!;0
2018-11-19 08:57:00 UTC;0,00224995;0,00195927;-0,000290679;-0,023589577;2;"@acevedo_lex @stars4a_amy @tesla should be possible. please ask service &amp; lmk response.";0
2018-11-21 09:42:00 UTC;-4,50327E-05;-0,000835981;-0,000790948;-0,004697123;2;@wiredprairie @tesla shifting resources from sales to service for next several days;0
2018-11-29 12:34:00 UTC;-6,56886E-06;0,000411631;0,0004182;0,001759243;2;"super fun software easter eggs coming to all tesla s/3/x cars before the holidays! romance mode, toilet humor &amp; more video games.";0
2018-11-30 13:06:00 UTC;0,000191462;0,00016756;-2,39021E-05;-0,000685835;2;@rainnwilson your tesla can function as a boat for brief periods of time {url};0
2018-12-11 10:28:00 UTC;2,05488E-05;0,000846796;0,000826247;0,002654956;2;@business incorrect. âÄúchairmanâÄù is an honorific, not executive role, which means itâÄôs not needed to run tesla. will retire that title at tesla in 3 years. 60 mins edited out end of my sentence, where i said i could do whatever i want. they cut âÄúprovided i have the support of shareholdersâÄù.;0
2018-12-19 13:39:00 UTC;-0,001064901;-0,001017027;4,78749E-05;0,006269122;2;"@erdayastronaut @martinengwicht @realkrauswife @tesla the guides are basically just a wheel, a shock absorber &amp; a solenoid. costs a few hundred dollars in volume.";0
2018-12-26 12:51:00 UTC;0,000634313;0,001381856;0,000747543;-0,001557893;2;reminder to us buyers that the $7500 tax credit cuts in half in 5 days! order online at {url} to see if there is any inventory left in your region or visit tesla stores.;0
2018-12-26 13:31:00 UTC;0,000325314;0,001140907;0,000815593;0,000380672;2;@jt_richards @mmelinot @chuckyyyd this is incorrect. vast majority of vehicle motion is returned to the battery, as the electric motors act like a generator in reverse. brake pads on a tesla literally never need to be replaced for lifetime of the car.;0
2018-12-26 13:38:00 UTC;-0,000117407;0,000651076;0,000768483;0,001500011;2;@magoo5042 @tesla ok;0
2018-12-26 13:40:00 UTC;-0,000229761;0,000704112;0,000933873;0,00246031;2;"@martinmeany we are dramatically increasing tesla superchargers within cities &amp; working with landlords to add home charging to apartment buildings";0
2018-12-26 13:47:00 UTC;-0,000239524;0,000234804;0,000474329;0,006860509;2;most people donâÄôt know that the tesla supercharger network allows easy long distance travel throughout usa, most of europe, canada and china {url};0
2018-12-28 12:16:00 UTC;0,000790604;0,000663078;-0,000127526;-0,014989797;2;"excited to have larry ellison &amp; kathleen wilson-thompson join the tesla board! {url}";0
2019-01-03 14:11:00 UTC;0,000262149;-0,00013474;-0,000396888;0,003021337;2;@annerajb @charliemilton @reuters @breakingviews @tesla reveals wheels?;0
2019-01-25 11:57:00 UTC;-5,06711E-06;-0,000551939;-0,000546872;-0,000658297;2;@teslarati feature has now been in place for 8 months;0
2019-01-25 11:58:00 UTC;0,000184841;0,000501315;0,000316474;-0,0010843;2;@annerajb @teslarati rough beta in 2 to 3 weeks;0
2019-01-28 11:20:00 UTC;0,001254631;0,000485885;-0,000768746;-0,009870078;2;"great electric car documentary about early days of tesla, gm volt, nissan leaf &amp; gadget. so much has happened since then âÄ_ {url}";0
2019-01-28 11:21:00 UTC;0,000750348;-7,15893E-05;-0,000821937;-0,004668217;2;@data_over_ideal @tesla sure hope that happens;0
2019-01-31 14:56:00 UTC;0,000224058;0,000166154;-5,79041E-05;-8,5872E-05;2;"exciting to see all the new electric vehicles coming to market! we created tesla to accelerate a sustainable future &amp; itâÄôs happening!
{url}";0
2019-02-14 11:35:00 UTC;-0,000467175;3,45026E-05;0,000501678;0,005296945;2;@tesla this is in addition to existing cabin overheat protection, which come on automatically at high temps to ensure any babies or pets in the car are safe;0
2019-03-01 12:21:00 UTC;-1,2782E-06;-0,000665943;-0,000664664;-0,001112901;2;@model3owners @troyteslike explanation from tesla later today;0
2019-03-04 14:38:00 UTC;-5,27613E-05;-0,000453037;-0,000400276;0,006216804;2;@scottwww @tesla gap in understanding is that $35k model 3 production *starts* this month, but will not reach volume production until mid year. extremely difficult to predict middle part of manufacturing s-curve.;0
2019-03-05 13:40:00 UTC;-0,000110891;0,000448922;0,000559812;-0,002526012;2;@gfilche @tesla tesla comms is fixing. that was a mistake.;0
2019-03-07 12:58:00 UTC;-0,000589125;-0,000646761;-5,7636E-05;0,002508155;2;"@erdayastronaut @privater @marc_benton @teslatunity @model3owners @tesla very little power &amp; only right before you get to the supercharger. you wonâÄôt notice it in range.";0
2019-03-12 14:20:00 UTC;-9,63145E-05;0,000877425;0,000973739;-0,002951852;2;@willfealey @tonytesla4life @tesla_truth @fredericlambert @jeffborden_cga @marc_benton @mrtommycampbell @tesla yes;0
2019-03-14 13:49:00 UTC;-0,000883959;-0,000942505;-5,85455E-05;0,009524194;2;@teslainventory @tesla next software update will increase storm watch sensitivity. youâÄôre right, itâÄôs currently too low.;0
2019-03-26 11:18:00 UTC;0,000136138;-0,000336884;-0,000473021;-0,00578737;2;hard to appreciate how much tesla autopilot improves enjoyment of driving until you try it;0
2019-03-26 11:20:00 UTC;5,61441E-05;0,000505178;0,000449034;-0,004455058;2;@zachary1978 @tesla good point;0
2019-04-04 11:05:00 UTC;-0,00039144;0,000447027;0,000838467;0,002004767;2;@christesla @tesla improvements coming soon;0
2019-04-04 11:12:00 UTC;-0,000465517;-0,000537589;-7,20723E-05;0,003175805;2;@dave_chung @tesla ok;0
2019-04-08 13:36:00 UTC;2,33438E-05;0,000367539;0,000344195;-0,000853964;2;@obikela @ceo_plus_ch @tesla yes. working through regulatory approvals.;0
2019-04-09 10:58:00 UTC;-0,00014954;-0,000642968;-0,000493428;-0,000401951;2;"@vincent13031925 @tesla building primary structure completion seems on track for may, but then it will take several months to install &amp; activate factory equipment";0
2019-04-09 13:11:00 UTC;0,000202755;0,0001103;-9,24543E-05;-0,001624936;2;@bonnienorman @vincent13031925 @tesla no, itâÄôs better;0
2019-04-12 08:58:00 UTC;-5,54591E-05;-0,000222058;-0,000166599;-0,004137408;2;leasing now available for model 3 {url};0
2019-04-12 12:24:00 UTC;5,74527E-05;0,00071163;0,000654177;0,002582468;2;"@dennishegstad @tesla other automakers change prices constantly &amp; substantially by varying rebates &amp; discounts according to negotiating strength of buyer. tesla is transparent &amp; consistent.";0
2019-04-23 07:42:00 UTC;0,003524582;0,003810381;0,000285799;-0,031201601;2;@iluvamp @ray4yu @tsport100 @tesla over a quarter million gasoline vehicle fires per year in usa alone {url};0
2019-04-23 13:00:00 UTC;-9,54778E-05;0,000250791;0,000346269;0,002242234;2;"@valueanalyst1 @peterdevietien @scottwww @karpathy @tesla @nvidia as a robotaxi, probably closer to 16 hours, accounting for empty legs, travel to charger/cleaning/service, wait times, etc. ~30 mile penalty most likely imo over ~120 paid miles. impact is signicant for electricity cost, battery wear cost &amp; larger range pack needed.";0
2019-04-23 13:03:00 UTC;-1,85213E-05;0,000199268;0,00021779;0,000612601;2;"@msitver @frankluntz exactly. by end of this quarter, about half a million teslas will have full self-driving hardware (pending computer swap) &amp; we will make another half million fsd cars by mid next year.";0
2019-04-24 12:09:00 UTC;0,000173057;0,000732172;0,000559115;-0,000883245;2;as mentioned before, tesla full self-driving option price will increase after may 1. you can order online at {url};0
2019-04-24 12:12:00 UTC;9,65493E-05;0,000461007;0,000364458;-0,001098042;2;"@s3xynews @patfan198010 agreed, weâÄôre ramping up service centers &amp; tesla mobile service worldwide";0
2019-05-07 11:16:00 UTC;-7,08786E-05;-7,84614E-05;-7,58287E-06;-0,004003168;2;new setting to receive tesla software updates immediately;0
2019-05-07 11:49:00 UTC;0,000679152;-0,000121092;-0,000800245;-0,006548931;2;@cryptonekoz @tesla click checkbox under âÄúadvanced settingsâÄù;0
2019-05-07 11:56:00 UTC;-0,000299902;-0,001035827;-0,000735925;-0,000233119;2;@tesla too euro;0
2019-05-07 12:04:00 UTC;-4,09355E-05;0,000249059;0,000289995;-0,000738057;2;@tesla eurovision;0
2019-05-07 12:12:00 UTC;0,00049505;0,000467842;-2,72077E-05;-0,004507222;2;@tesla my security car is called baby smurf;0
2019-05-07 12:13:00 UTC;2,12585E-05;-0,000571161;-0,00059242;0,000151986;2;@hfinnelll @tesla _üíô;0
2019-05-17 12:32:00 UTC;-0,000287972;-0,000701444;-0,000413472;0,006104692;2;@mrrobcapewell @tesla @apple @valueanalyst1 yeah, feels like something is messed up with apple news app. almost only ever shows negative news. nickname is âÄúthe hate streamâÄù _ü_£;0
2019-05-30 08:12:00 UTC;-0,000187188;0,0004876;0,000674789;0,006553899;2;"@anthonyfinno @robertohaver @tesla tesla is affecting powerful vested interests. big auto &amp; oil companies arenâÄôt known for their gentle behavior. spacex is battling us military prime contractors &amp; space programs of national govts. no walk in the park there.";0
2019-05-30 08:16:00 UTC;-0,00030099;0,000502358;0,000803348;0,003759979;2;@bdgbill @teslaownerssv @tesla based on our data, autopilot miles appear to be twice as safe as manually driven miles, and we expect this to improve further;0
2019-05-30 09:05:00 UTC;-0,000887965;-0,001009211;-0,000121246;0,011117865;2;@shannonzkiller @nbcsnl @tesla _ü_£;0
2019-05-31 11:04:00 UTC;-0,000209365;0,000595573;0,000804939;0,006375246;2;model 3 performance {url};0
2019-05-31 13:15:00 UTC;-0,000216623;-0,000648051;-0,000431429;0,001996146;2;"@realkeith @tmsp85 not enough room unless we completely delete front trunk. model s &amp; x primary hepa filter alone is literally 1000% bigger than normal car air filter.";0
2019-06-05 11:31:00 UTC;-0,000523055;0,000222668;0,000745723;0,005744456;2;"@bloodsportcap @teslarati china ev subsidies mostly end this month &amp; fully end in about 7 months";0
2019-06-10 08:57:00 UTC;-0,000152059;0,000502474;0,000654533;0,0064924;2;@teslatino annual tire rotation is actually optional. only worthwhile if you see significant differential wear on inside vs outside of tire.;0
2019-06-10 09:14:00 UTC;-0,000288295;9,71278E-05;0,000385422;0,005610286;2;"@endyogaming @teslatino good point. maybe we could collect rainwater, add a little antifreeze in cold climates &amp; make it last for years.";0
2019-06-12 09:33:00 UTC;-0,000860909;-4,96678E-05;0,000811241;0,008850381;2;true, cost of operating a tesla is much lower than other cars;0
2019-06-19 09:59:00 UTC;-0,000260615;-0,000219177;4,1438E-05;0,003250427;2;@teslarati this will be our most difficult launch ever;0
2019-06-19 10:13:00 UTC;-0,000172598;-0,000305384;-0,000132786;0,001373946;2;@techau @tesla will consider;0
2019-06-20 12:46:00 UTC;-0,000553923;-0,000893238;-0,000339315;0,000506192;2;kids playing beach buggy in tesla store {url};0
2019-06-21 12:02:00 UTC;0,000110946;-0,000498237;-0,000609184;-0,000788809;2;"@tmornini @tesla tesla is putting significant resources into high-efficiency battery recycling. makes both environmental &amp; economic sense. please consider joining if interested in recycling engineering!";0
2019-06-21 12:18:00 UTC;0,000664432;0,000999684;0,000335252;-0,005691743;2;@alex_avoigt @valueanalyst1 @mickpaul4 @tesla a few other small things change, but pretty close;0
2019-06-28 13:42:00 UTC;-1,0022E-05;-0,00038074;-0,000370718;-0,004413885;2;@eforelectric @tesla sure. want to add easy import/export of images from your phone.;0
2019-06-28 13:43:00 UTC;-3,34097E-05;-0,000314053;-0,000280643;-0,00607762;2;@tesla fun, little music tool coming later;0
2019-06-28 13:44:00 UTC;-0,000105162;-0,000574905;-0,000469742;-0,006142821;2;"@tesla tweak music &amp; car karaoke";0
2019-07-09 11:47:00 UTC;3,25542E-05;0,000417207;0,000384653;-0,001609327;2;@renatakonkoly @28delayslater @carolinegee8 @nathanbomey @usatoday @tesla @mayemusk that was a real sign;0
2019-07-09 13:17:00 UTC;-3,26633E-05;0,000215315;0,000247979;0,000431102;2;@kvlly would be cool if car took you to a random fun place traveled to by other tesla owners in the area;0
2019-07-11 11:30:00 UTC;-0,000234739;0,00066861;0,000903349;0,000298728;2;"motor trend awards tesla model s best car of the year ever in their 70 year history!!
 {url}";0
2019-07-16 10:14:00 UTC;-0,000382718;-0,000119662;0,000263056;0,002545489;2;@snazzyq @phenomenalpoto @aaronjleonard @tailosivetech if we make all cars with fsd package self-driving, as planned, any such tesla should be worth $100k to $200k, as utility increases from ~12 hours/week to ~60 hours/week;0
2019-07-16 10:25:00 UTC;0,000310333;-0,000119839;-0,000430172;-0,001708147;2;@flcnhvy @snazzyq @phenomenalpoto @aaronjleonard @tailosivetech no, since tesla will charge a % fee for being in our robotaxi fleet, but it will rise to whatever the clearing price is, otherwise all our cars will be bought by scalpers;0
2019-07-16 10:51:00 UTC;-0,000239244;3,58787E-05;0,000275123;0,004191281;2;cost of tesla full self-driving option increasing by ~$1000 on august 16;0
2019-07-18 12:58:00 UTC;3,68255E-05;3,53503E-05;-1,47521E-06;-0,000757213;2;"@kristennetten @chrisdungeon @brandonjhavard i mostly drive model s performance with dev version of fsd computer. our new raven powertain &amp; adaptive damping suspension is great! next is model 3p &amp; then x if driving with my kids. acceleration is fun on tap!";0
2019-08-08 13:00:00 UTC;0,000481678;-0,000138332;-0,000620009;-0,006038669;2;@brunosilva @vincent13031925 @residentsponge @teslarati @tesla weâÄôre working with eu regulators to improve rules. spirit of rules is correct, but exact language doesnâÄôt quite align with spirit. navigate on autopilot working well in rest of world.;0
2019-08-20 11:44:00 UTC;8,93803E-05;0,000264888;0,000175508;-0,000231011;2;"@teslarati looking forward to seeing giga shanghai soon _üòÄ amazing work by tesla china team &amp; support of authorities much appreciated!";0
2019-08-20 11:47:00 UTC;-7,61337E-05;0,000218799;0,000294933;0,001036321;2;@teslaownerssv @teslarati initially model 3, later y;0
2019-08-20 11:49:00 UTC;-3,31528E-05;-0,000815317;-0,000782165;0,000980985;2;@memesofmars @teslarati @ray4tesla yeah, would be great to get feedback from tesla supporters;0
2019-08-21 13:03:00 UTC;-0,00041081;0,000136746;0,000547555;0,006020759;2;@teslatrip @arctechinc we need to complete internal qa testing for safety, which will hopefully be done in about 4 weeks;0
2019-08-29 12:56:00 UTC;-0,000372268;-6,77509E-06;0,000365493;0,003404159;2;@hjorturbrynjars @enn_nafnlaus @tesla very soon, sorry for the delay;0
2019-09-05 10:09:00 UTC;8,81063E-05;0,000711689;0,000623583;-0,001180445;2;@teslatrip still too buggy to be in wide eap. requires more testing. hopefully, going to wide eap next week.;0
2019-09-05 10:45:00 UTC;7,65799E-05;0,000890247;0,000813667;0,000670228;2;@ethelreddy1 @tesla looking into it;0
2019-09-10 13:05:00 UTC;-0,000175882;-0,000511944;-0,000336062;0,002801008;2;@kimpaquette @tesla for sure!;0
2019-09-11 08:10:00 UTC;-9,40262E-05;0,000805336;0,000899363;0,007924576;2;@renatakonkoly @teslaownerssv @flcnhvy @nichegamer cuphead;0
2019-09-12 13:49:00 UTC;0,00027685;-4,258E-05;-0,00031943;-0,006221114;2;"@teslarati autopilot active crash prevention keeps getting better, as we examine every crash for improvement &amp; then upload smarter software. ironically, i hope weâÄôre never on the list!";0
2019-09-16 09:02:00 UTC;-0,000136972;4,31097E-05;0,000180081;0,003460956;2;@justpaulinelol @teslaownerssv @kristennetten @model3owners service center expansion is at max speed, so yes;0
2019-09-16 10:49:00 UTC;-0,000117483;0,000785034;0,000902517;0,003139544;2;@sofiaan @kristennetten @evafoxu @justpaulinelol @teslaownerssv @model3owners great conversation-starter!;0
2019-09-16 11:35:00 UTC;-8,78212E-05;0,000110866;0,000198687;0,001414136;2;"@teslarati feeling lucky (google tribute!) or hungry are 100% intended for max enjoyment of tesla owner. if location has destination chargers, thatâÄôs a plus, but car should only route there if location is great. this will be hit &amp; miss initially, but should hone towards excellent over time.";0
2019-09-17 10:09:00 UTC;0,000153711;0,000448413;0,000294702;0,000569571;2;@teslarati itâÄôs a start. we expect these track times to be beaten by the actual production 7 seat model s plaid variant that goes into production around oct/nov next year.;0
2019-09-17 10:14:00 UTC;0,000373236;0,00131482;0,000941583;-0,002798881;2;@flcnhvy @teslarati absolutely;0
2019-09-17 10:17:00 UTC;-3,99067E-05;0,000533927;0,000573834;0,000196484;2;"@danielcardena @teslarati rear facing, but roomier. great for family gatherings! i did a road trip across america with my five boys &amp; talulah in the 7 seat model s several years ago.";0
2019-09-17 10:21:00 UTC;0,000407976;0,000165562;-0,000242413;-0,005030585;2;@teslaownerssv @flcnhvy @teslarati no, but very close;0
2019-09-17 10:25:00 UTC;-0,000346583;0,000448283;0,000794866;0,002009866;2;@elonaccessories @teslaownerssv @flcnhvy @teslarati actually, model 3 would beat the taycan on nã_rburgring over multiple laps, as it has more range;0
2019-09-17 10:26:00 UTC;-0,000300623;7,98102E-05;0,000380433;0,002551598;2;@dmc_ryan @justpaulinelol @teslarati exactly;0
2019-09-17 10:38:00 UTC;3,37971E-05;0,000658083;0,000624286;-0,000583993;2;@tfm312 @tesla glad youâÄôre ok!;0
2019-09-17 13:38:00 UTC;-8,44903E-05;0,000165739;0,00025023;0,001895308;2;@28delayslater @tesla haha;0
2019-09-17 13:40:00 UTC;0,000214957;-0,00049112;-0,000706077;-0,003113701;2;@harrystoltz1 @28delayslater @tesla a little, but this is mostly a design update for those interested;0
2019-09-18 09:26:00 UTC;0,000296333;6,14726E-05;-0,000234861;-0,004481804;2;@jasonwhansen @tesla yes;0
2019-09-23 11:41:00 UTC;-6,17021E-06;9,2634E-05;9,88043E-05;0,002072187;2;@teslamiles @28delayslater @karpathy @tesla og roadster is def helping us out here with 826m miles by itself {url};0
2019-09-23 11:44:00 UTC;-0,000243806;0,000703487;0,000947293;0,003672378;2;"@mich41v4294 @flcnhvy @28delayslater @karpathy hoping to open in slovakia, croatia, serbia &amp; most of eastern europe early next year. finally, we will do nikola tesla proud by having his cars in his countries of origin!";0
